airline_sentiment_Index,features,rawPrediction,probability,prediction
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[86,330,451,522,834,849,874],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.05769296544546543,-0.44134898820915636,0.38365602276369143]}","{""vectorType"":""dense"",""length"":3,""values"":[0.33417141167523906,0.2028794816494075,0.46294910667535355]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[2,112,168,240,330,454,523,536,635,644,798],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.27518361449938894,-0.06275421298535383,0.3379378274847428]}","{""vectorType"":""dense"",""length"":3,""values"":[0.24492611208165382,0.3028949310714881,0.452178956846858]}",2
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[15,18,52,152,200,240,286,417,455,536,594,646,709,719,763,784,874,891,958],""values"":[1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-1.0341671348421873,0.33433235380204673,0.6998347810401409]}","{""vectorType"":""dense"",""length"":3,""values"":[0.09440443534032468,0.37095751648530423,0.5346380481743711]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[25,44,144,177,281,297,433,495,660,661,736,772,923,999],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.458381883049648,-0.31194656557596323,-1.1464353174736852]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8037333735000363,0.13685734973577374,0.05940927676419002]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[39,61,88,348,353,525,545,560,594,741,950,976,977],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7578969003159606,-0.6894425519231663,-1.0684543483927942]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8727891863496985,0.07551675805317397,0.05169405559712748]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[41,170,262,278,297,345,380,389,661,925],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.6434830440325305,-0.4900403516291132,-1.1534426924034165]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8478768114763601,0.10040499530885542,0.0517181932147844]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[196,301,330,331,347,354,451,831,903,907,933],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8413274303841629,0.0656447918929704,-0.906972222277133]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6118232150235546,0.2816769193120939,0.10649986566435155]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[115,288,297,301,380,546,619,660,675,677,722,812,861,863,929],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.9936811575944087,-1.5434535499518076,-0.4502276076426014]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8961236711870184,0.026074132261790367,0.07780219655119126]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,100,196,330,345,393,418,464,757,782,897,898],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5946278329441244,0.3424368911070088,-1.937064724051133]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7603792954884726,0.21737553632661827,0.022245168184909188]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,144,159,240,277,330,511,763,940],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.43315433098366246,-0.3455177938803561,0.7786721248640187]}","{""vectorType"":""dense"",""length"":3,""values"":[0.18344562676349532,0.20024764964447078,0.6163067235920339]}",2
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[7,29,146,240,286,295,383,560,573,825,943,974],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5575032698316675,-0.5113795147165735,-0.04612375511509381]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5290398899009822,0.18166803729452777,0.28929207280449015]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[38,44,199,206,278,281,283,297,301,347,380,450,660,661,763,779,820],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5616071897652866,-1.3864596560867097,-0.17514753367857544]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8139796626788984,0.042685894898365405,0.14333444242273616]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[43,77,99,116,347,359,377,560,648,717,815,825,855,890,989],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.35959408057716,-0.42468768227738973,-1.93490639829977]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9298720046069517,0.05744139348982532,0.012686601903222783]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[19,198,301,330,331,346,426,432,489,734,905,919,928],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3478695162131371,0.6006681278043288,-0.9485376440174658]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3904516371272815,0.5027548746688267,0.10679348820389176]}",1
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[7,18,29,146,286,383,573,754,825,943,974,993],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.49940527517751915,-0.39967035697619824,-0.09973491820132085]}","{""vectorType"":""dense"",""length"":3,""values"":[0.511187500938281,0.2080255315857827,0.2807869674759362]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[7,29,146,240,286,330,383,573,754,825,943,974],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3597952812638083,-0.6755601101864034,0.31576482892259544]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4325212792487739,0.15358837500475195,0.41389034574647404]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[12,157,216,286,335,377,389,426,501,635,713,736,779],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.245049926192803,-0.589713037823922,-1.6553368883688822]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9268128094246525,0.0544339831769965,0.01875320739835103]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[117,224,234,330,422,591,687],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.46603473963616343,-0.2553349689545147,0.7213697085906783]}","{""vectorType"":""dense"",""length"":3,""values"":[0.18138608275335938,0.22392867458177143,0.5946852426648692]}",2
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[190,273,330,821],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.020304811549666235,0.3545729878851964,-0.33426817633552997]}","{""vectorType"":""dense"",""length"":3,""values"":[0.313936315931013,0.45671882970716704,0.22934485436181995]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[12,29,38,81,123,389,391,431,728,736,767,798,814],""values"":[1,2,1,1,1,1,1,1,1,2,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.5002904064538947,-0.44412728869028784,-2.056163117763606]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9406170336948458,0.04950721336956751,0.009875752935586712]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[35,330,373,601,690,712,868],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8518654265700665,-0.48605176462753497,-0.3658136619425317]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6417217539773235,0.16838240509243793,0.18989584093023856]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[78,152,180,187,297,333,354,488,521,681,743,751,942,982],""values"":[1,2,1,1,2,1,1,1,1,1,1,2,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5484081527332252,0.779686208066999,-1.3280943608002238]}","{""vectorType"":""dense"",""length"":3,""values"":[0.41436447135749416,0.522186084180687,0.06344944446181872]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,30,39,364,384,426,537,603,646,736,882],""values"":[1,1,1,1,1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.9523145298450646,0.1422269332430673,-2.0945414630881323]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8466561459678926,0.13854664399028688,0.014797210041820585]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[2,61,88,159,297,389,417,450,491,527,653,660,736,750,953],""values"":[1,1,1,1,1,1,1,1,1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.4014125286148627,-1.0117064668425777,-1.3897060617722845]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9474105242796015,0.031206097348611822,0.021383378371786756]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[7,39,93,224,310,330,361,584,703,763,811,823,846,930],""values"":[1,1,1,1,1,2,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.02708882310917282,-1.4011552760523687,1.4282440991615424]}","{""vectorType"":""dense"",""length"":3,""values"":[0.18053846456282963,0.04568990618130316,0.7737716292558672]}",2
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[53,152,159,248,330,364,372,406,412,414,545,570,694,697,855,966],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.709996841469569,-0.3291498234582907,-0.3808470180112776]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5918247740821075,0.20936181687468017,0.19881340904321218]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,38,157,190,297,312,349,369,403,428,576,586,667,870,878,989,996],""values"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9755593950544088,0.22490948724762505,-1.2004688823020335]}","{""vectorType"":""dense"",""length"":3,""values"":[0.630695555026546,0.2977259278617854,0.0715785171116686]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[149,297,306,379,742,748,749,754,933],""values"":[1,1,1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.1306500613156213,0.465696047675643,-0.33504598636002125]}","{""vectorType"":""dense"",""length"":3,""values"":[0.27543560357231617,0.500045936110272,0.22451846031741185]}",1
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,48,91,94,168,234,305,372,383,536,560,783,811,815,836,845,903,920,973,989],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5479123720576233,-1.1605815302518105,0.6126691581941874]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4448323565509396,0.08057622106891627,0.4745914223801441]}",2
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[2,10,158,330,360,411,584,711],""values"":[1,1,1,2,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.07630649831427383,0.25572566992953943,-0.332032168243813]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3494944338231108,0.4181778443733407,0.23232772180354838]}",1
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[22,90,156,297,334,342,611,650,716,724,798,840,891,927],""values"":[1,1,1,1,1,1,1,1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.06040009108096511,-0.028812916158628354,-0.03158717492233687]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3537609667409103,0.3235677249174423,0.3226713083416475]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[77,79,80,87,146,182,297,783,882,944],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8892259955834183,-0.5477376053394637,-0.3414883902439547]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6537092336805976,0.15535286142019772,0.19093790489920462]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[88,167,222,362,426,477,587,736,920],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6674039765319366,0.5018457822305393,-1.1692497587624764]}","{""vectorType"":""dense"",""length"":3,""values"":[0.49831313326666893,0.4222807878322219,0.07940607890110918]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[330,331,354,372,451,706,928,939],""values"":[1,1,1,2,1,1,3,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.296148947447251,1.510921682473414,-1.2147727350261623]}","{""vectorType"":""dense"",""length"":3,""values"":[0.1334820906198979,0.8132494963937065,0.0532684129863957]}",1
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[7,29,197,297,531,627,750],""values"":[1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.02014604831922287,-0.28624072961404656,0.3063867779332697]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3172065205497581,0.24309647106948348,0.43969700838075837]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[30,39,330,403,426,602,644,650,687,736,795,825,896],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.4146184387734844,-0.5987623339024207,-0.8158561048710642]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8057927671145219,0.10760270900212476,0.0866045238833534]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[157,159,330,956],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.32319296251653246,0.010987216815896816,-0.3341801793324293]}","{""vectorType"":""dense"",""length"":3,""values"":[0.44443619647918053,0.3252521601805851,0.2303116433402342]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[389,560,735,928],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6474443295898105,0.12001029478263561,-0.767454624372446]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5455336745286036,0.3219288312175431,0.13253749425385333]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[137,159,330],""values"":[1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.05437681074918857,0.2857250004784395,-0.23134818972925092]}","{""vectorType"":""dense"",""length"":3,""values"":[0.30836650120925907,0.4332828837012476,0.2583506150894934]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[103,206,240,331,480,591,604,693,736,932],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9514354285920581,-0.29436780681179475,-0.6570676217802641]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6720896340358684,0.19336671818003354,0.1345436477840981]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,59,137,292,372,425,614,870,928,982],""values"":[1,1,1,1,2,1,1,1,1,2]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7677321738769252,0.34645069966646613,-1.1141828735433914]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5529433471631551,0.3628443940036105,0.08421225883323444]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[192,372,385,411,415,635,687,736,806,918,939],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.836049045339099,-1.1107397432330535,0.27469069789395334]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5837148114979177,0.08331459454972463,0.33297059395235773]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[188,330,337,385,391,394,454,456,625,767,783,791,846,883,928,941],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5159469114440098,0.2538482109059493,-1.769795122349959]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7573048724298642,0.21436222182799458,0.028332905742141173]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[177,330,553,671,715,782,928],""values"":[1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3647642709814694,0.6271794313899708,-0.9919437023714397]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3909956409916851,0.5083202040659468,0.10068415494236818]}",1
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[114,267,330,422,451,537,757,779,928,957],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.19524004902329542,1.2395962170145713,-1.4348362660378666]}","{""vectorType"":""dense"",""length"":3,""values"":[0.24767905749766314,0.7037969934961067,0.04852394900623014]}",1
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[7,42,94,170,176,327,431,523,585,750,979,986],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.6798557903335718,-0.18270557581419977,0.8625613661477709]}","{""vectorType"":""dense"",""length"":3,""values"":[0.13661373119764159,0.2245969983561436,0.6387892704462148]}",2
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[351,683,736,772,947],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.514131940386382,-0.41138867236299004,-0.10274326802339201]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5165414484390458,0.20471830685201214,0.278740244708942]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,426,557,560,603,731,750,813,958],""values"":[1,1,1,1,1,1,2,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.1634457454452808,-1.3678842993570535,1.5313300448023337]}","{""vectorType"":""dense"",""length"":3,""values"":[0.1482516999043691,0.044454800344086234,0.8072934997515446]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[2,10,187,241,304,318,404,454,479,525,770],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.002563846777382,0.2112662860986056,-1.2138301328759875]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6400992416045138,0.290129004932307,0.06977175346317907]}",0
